5030	216362	緩やか	この学校は規律がやや緩やかだ。	Discipline is rather mild at this school.
5031	216363	緩和	需給関係が緩和している。	The supply-demand balance is relaxing.
5032	216364	肝心	始めが肝心。	A good beginning makes a good ending.
5033	216365	観	楽観的だよね。	You're optimistic.
5034	216366	観衆	観衆は試合に興奮した。	The audience was excited at the game.
5035	216367	観点	母は何でもお金の観点から考える。	My mother thinks of everything in terms of money.
5036	216368	観覧	観覧車が一番好きです。	The Ferris wheel is my favorite.
5037	216369	貫く	光は闇を貫く。	The light penetrates the darkness.
5038	216370	貫禄	貫禄がついたね。	You look very dignified.
5039	216371	還元	ゲイツ会長、広告収入をユーザーに還元する意向表明。	Bill Gates announces intent to return advertising revenue to the users.
5040	216372	還暦	母方の祖父は明日還暦を迎える。	My grandfather on my mother's side is celebrating his 60th birthday tomorrow.
5041	216373	間もなく	間もなく日没だ。	The sunset is soon.
5042	216374	間違う	誰でも間違う事はある。	Anyone can make mistakes.
5043	216375	間柄	お二人の間柄は？	How are you related?
5044	216376	関税	宝石の関税を払った。	We paid customs on jewels.
5045	216377	関与	私は関与していない。	I am not getting involved.
5046	216378	館	明日図書館でね。	See you tomorrow at the library.
5047	216379	丸々	明日で丸々１週間雨が降り続く事になっているでしょう。	It will have been raining a whole week tomorrow.
5048	216380	丸ごと	彼女は１課を丸ごと暗記することで満点を取った。	She got full marks by memorizing the whole lesson.
5049	216381	丸める	猫は背中を丸める。	Cats arch their backs.
5050	216382	玩具	その玩具は木製だ。	That toy is made out of wood.
5051	216383	癌	癌なんです。	I have cancer.
5052	216384	眼科	眼科医です。	I'm an ophthalmologist.
5053	216385	眼球	豚の眼球は食べても大丈夫なんですか？	Is it safe to eat a pig's eyeball?
5054	216386	岩石	この板状の固い岩石の層をプレートと呼ぶ。	We call these slabs of the solid-rock layer 'plates'.
5055	216387	贋物	それは贋物よ。	It's a fake.
5056	216388	頑固	彼女は頑固です。	She is an obstinate girl.
5057	216389	頑丈	このベッドは頑丈そうだ。	This bed seems sturdy.
5058	216390	顔付き	彼は優しい顔付きをしている。	He has a kind expression.
5059	216391	願書	彼は事務所に願書を提出した。	He sent in his application to the office.
5060	216392	企画	ばかばかしい企画ね。	Such a stupid proposal.
5061	216393	危ぶむ	私は彼の成功を危ぶむ。	I am doubtful of his success.
5062	216394	危害	犬は主人を危害から守った。	The dog defended his master from harm.
5063	216395	危機	危機一髪だった。	That was a close shave.
5064	216396	喜劇	我々は皆その喜劇を楽しんだ。	We were all amused with the comedy.
5065	216397	器	食器を洗おう。	Let's do the dishes.
5066	216398	器官	物を視覚的に覚える器官は視床下部の下にある。	The sight memory organ is below the hypothalamus.
5067	216399	基金	孤児を助けるために基金が設立された。	The fund was set up to help orphans.
5068	216400	奇数	１と３は、奇数です。	One and three are odd numbers.
5069	216401	寄贈	同書を一部ご寄贈いただければ幸いに存じます。	I would very much appreciate receiving a copy of the book.
5070	216402	寄与	それは社会に寄与するのだ。	That will contribute to society.
5071	216403	幾多	我々は幾多の困難を克服しなければならない。	We have to cope with hosts of difficulties.
5072	216404	既婚	既婚者だよね？	You're married, aren't you?
5073	216405	期	後期が終わった。	Second semester has ended.
5074	216406	期日	試験期日を照会してみる必要がある。	We need to make inquiries about the date of the examination.
5075	216407	期末	期末試験は来週だよ。	Our finals are next week.
5076	216408	棄権	棄権が二票あった。	There were two abstentions.
5077	216409	機	機嫌悪いの？	Are you in a bad mood?
5078	216410	機構	どこか機構が悪いに違いない。	Something must be wrong with the machinery.
5079	216411	気まぐれ	気まぐれな天気だな。	The weather is fickle.
5080	216412	気楽	気楽にしよう。	Let it all hang out.
5081	216413	気軽	気軽にいこう。	Take it easy!
5082	216414	気兼ね	思ったことを気兼ねなく言っていいんだよ。	Feel free to share your thoughts.
5083	216415	気質	親父は職人気質な人でね。	My dad is a stubborn man at his job.
5084	216416	気象	最近は異常気象がよくある。	We often have unusual weather these days.
5085	216417	気品	彼女には生まれつきの気品がある。	She has inherent dignity.
5086	216418	気立て	彼女は気立てがいい。	She is good-natured.
5087	216419	気流	乱気流のために飛行機が揺れた。	We had a rough flight because of turbulence.
