6130	217462	相	英雄相知る。	Like knows like.
6131	217463	相応	分相応に暮らせ。	Cut your coat according to your cloth.
6132	217464	相応しい	世界共通語に相応しいのは一民族の言語か人工言語か。	What would be an appropriate global lingua franca? One group's language or a constructed language?
6133	217465	相場	今は下がり相場だ。	It's a bearish market now.
6134	217466	相対	時間は相対的な物だ。	Time is relative.
6135	217467	相変わらず	相変わらずよ。	Same as usual.
6136	217468	総	総員、脱出せよ！	All hands, abandon ship!
6137	217469	総会	株主総会が開かれた。	The shareholders meeting was held.
6138	217470	総合	このプロダクトはインテリジェント総合情報システムです。	This product is an intelligent integrated information system.
6139	217471	装飾	彼は室内装飾を学んだ。	He studied interior decoration.
6140	217472	装備	そんな装備で大丈夫か？	Are you okay with that equipment?
6141	217473	走行	走行中の箱乗りはご遠慮下さい！	Please don't lean out of the window when we're moving.
6142	217474	送金	トムはメアリーに送金しました。	Tom sent Mary money.
6143	217475	遭難	彼らは山で遭難した。	They lost their way in the mountain.
6144	217476	騒動	警察が騒動に介入した。	The police intervened in the disturbance.
6145	217477	像	想像つくよ。	I can imagine.
6146	217478	増し	日増しに暑くなる。	It is getting warmer day by day.
6147	217479	増強	語彙力を増強したい。	I want to build up my vocabulary.
6148	217480	増進	健康は幸福を増進する。	Good health is conducive to happiness.
6149	217481	憎しみ	恋は盲目。憎しみもまたしかり。	Love is blind. Hatred is also blind.
6150	217482	蔵	冷蔵庫の中だよ。	It's in the fridge.
6151	217483	造り	橋は石造りだ。	The bridge is made of stone.
6152	217484	造る	私は木の建物を造る。	I will construct a wooden building.
6153	217485	促す	タトエバ・コーパスの間違いを減らす一つの方法は、母国語へのみ翻訳するよう促すことだろう。	One way to lower the number of errors in the Tatoeba Corpus would be to encourage people to only translate into their native languages.
6154	217486	促進	彼の仕事は販売の促進です。	His job is to promote sales.
6155	217487	側面	さらにまた、その話にはもうひとつの側面がある。	Again, there is another side to the story.
6156	217488	即ち	彼は天文学、即ち天文の学問の偉大な権威であった。	He was a great authority on astronomy, or the science of the heavenly bodies.
6157	217489	即座に	彼は即座に承知した。	He consented on the spot.
6158	217490	束の間	彼と彼女と２人きりになれたほんの束の間に、デートをしてくれと頼んだ。	When he got her alone for a moment, he asked for a date.
6159	217491	束縛	彼は人々を束縛から解放した。	He liberated the people from bondage.
6160	217492	足し算	彼は、足し算が速い。	He is quick at addition.
6161	217493	揃い	彼とお揃いのサンダルを買ったの。	I bought a pair of sandals that match him.
6162	217494	存続	善ならざるものは何であれ存続しえない。	Nothing can be preserved that is not good.
6163	217495	尊い	愛より尊い物はない。	Nothing is as precious as love.
6164	217496	尊ぶ	我々は時間を守ることを尊ぶ。	We value punctuality.
6165	217497	損なう	夜更かししていると健康を損なうよ。	You must not stay up late, or you will hurt your health.
6166	217498	損失	彼の死は大損失だ。	His death is a great loss.
6167	217499	他意	ちょっと絵を描いただけで他意はありません。	I was just drawing pictures, I had no further intention.
6168	217500	他動詞	それは、他動詞です。	It's a transitive verb.
6169	217501	他方	片方の本は薄く、他方は厚い。	One book is thin, and the other is thick.
6170	217502	多数決	多数決原理が民主主義の根本原則だ。	Majority rule is a basic principle of democracy.
6171	217503	多忙	多忙な生活を送る。	I lead a busy life.
6172	217504	多様	話題は多様多種だった。	We talked about a variety of topics.
6173	217505	唾	吐いた唾は飲めぬ。	A word, once out, flies everywhere.
6174	217506	妥協	彼らは妥協した。	He compromised.
6175	217507	打ち合わせ	時折打ち合わせがもたれた。	The meetings were held at intervals.
6176	217508	打ち込む	基礎に杭を打ち込むのを忘れて、空中に楼閣を建てるとは、あなたも愚かな人だ。	It is foolish of you to build a castle in the air while forgetting to drive in pilings for its foundation.
6177	217509	打ち消し	彼はうわさを打ち消したわよ。	He denied the rumor.
6178	217510	打開	打開策を見つけるのが先決だ。	In the first place we must find a way out of this.
6179	217511	打撃	彼女の死は彼には大打撃だった。	Her death was a great blow to him.
6180	217512	駄作	『トムとメアリー』は本当に救いようのない駄作だった。	"Tom and Mary" was truly an irredeemable piece of trash.
6181	217513	体格	彼は体格が良い。	He's well built.
6182	217514	体験	私は乗馬を体験した。	I experienced horse riding.
6183	217515	体裁	彼女はなんとか体裁を繕った。	She managed to keep up appearances.
6184	217516	体力	体力が尽きた。	I am exhausted.
6185	217517	対して	敵に対して寛大だ。	He is generous to his opponents.
6186	217518	対応	本当にこれ対応できるの？	Are you sure you can handle this?
6187	217519	対決	経営側と労働者側との対決があるでしょう。	There is going to be a show-down between management and labor.
6188	217520	対抗	私は彼に対抗して入札した。	I bid against him.
6189	217521	対処	彼はその問題に対処できる。	He can cope with the problems.
6190	217522	対談	私たちは老人と楽しく対談した。	We held a pleasant conversation with the old man.
6191	217523	対等	お母さんと対等になりたかった。	He wanted to be on equal footing with his mother.
6192	217524	対比	空と山の対比が鮮烈だ。	The contrast between the sky and the mountain is striking.
6193	217525	対辺	長方形の対辺は平行である。	The opposite sides of a rectangle are parallel.
6194	217526	対面	彼とは初対面です。	I met him for the first time.
6195	217527	対話	思考とは、自らの心と対話することである。	To think is to have a conversation with one's own mind.
6196	217528	耐える	人生にはいろいろ耐えるべき苦労がある。	You have to endure a lot of hardships in life.
6197	217529	待ち遠しい	待ち遠しいな！	I can't wait!
6198	217530	待ち合わせ	どこで待ち合わせ？	Where will we rendezvous?
6199	217531	待遇	彼らは彼女を待遇してきた。	They have treated her well.
6200	217532	待望	残念ながら待望の試合は中止せざるを得なかった。	To our regret, we were obliged to call off the game, which we had been looking forward to.
6201	217533	怠慢	彼は職務怠慢だった。	He was negligent of his duties.
