3380	214712	境界	自然に境界はありません。	Nature knows no boundaries.
3381	214713	強引	与党は強引に税制法案を通過させた。	The ruling party pushed its tax bill through.
3382	214714	強化	我々は組織を強化しなくてはならん。	We must beef up our organization.
3383	214715	強気	彼は強気だ。	He comes on strong.
3384	214716	恐縮	ご親切に恐縮しております。	Your kindness overwhelms me.
3385	214717	挟む	彼は会話の最中に口を挟むことがよくある。	He often breaks into the middle of a conversation.
3386	214718	教養	トムは教養がある。	Tom is refined.
3387	214719	蕎麦	日本では大晦日に蕎麦を食べる習慣があります。	There is a custom of eating buckwheat noodles on New Year's Eve in Japan.
3388	214720	響き	会堂に鐘の音が響き渡った。	The hall resounded with pealing bells.
3389	214721	響く	彼はいいね。打てば響くようにすぐ動いてくれるよ。	He's a good kid - very quick on the uptake and he does whatever needs to be done.
3390	214722	曲線	本当の女性には曲線がある。	Real women have curves.
3391	214723	琴	これは竪琴だ。	It's a harp.
3392	214724	近々	ではまた近々。	See you soon.
3393	214725	近寄る	犬に近寄るな。	Don't go near the dog.
3394	214726	近付ける	子供たちを薬に近付けるな。	Keep children away from medicine.
3395	214727	金魚	金魚は生きてる。	The goldfish is alive.
3396	214728	句読点	句読点がないよ。	The punctuation is missing.
3397	214729	区域	ここは立入禁止区域です。	This is a restricted area.
3398	214730	区分	土地は８つに区分された。	The land was divided into 8 lots.
3399	214731	苦情	生業の苦情を言うな。	Don't quarrel with your bread and butter.
3400	214732	苦心	苦心の甲斐があった。	That was well worth the trouble.
3401	214733	空っぽ	缶は空っぽだ。	The can is empty.
3402	214734	空想	龍は空想の動物だ。	A dragon is a creature of fancy.
3403	214735	空中	煙は空中へと舞い上がった。	The smoke ascended into the air.
3404	214736	偶数	十二は偶数だ。	Twelve is an even number.
3405	214737	櫛	外出する前に髪を櫛でときなさい。	Comb your hair before you go out.
3406	214738	屑	ラップは屑だ。	Rap is crap.
3407	214739	掘る	アナグマは深い穴を掘る。	Badgers dig deep holes.
3408	214740	群れ	蚊の群れが彼を追った。	A swarm of mosquitoes followed him.
3409	214741	郡	これは豊能郡の地図です。	This is a map of the Toyono district.
3410	214742	係わる	係わることを真剣に考えていますか？	Are you seriously thinking about becoming involved?
3411	214743	形式	一般に若者は形式を嫌う。	In general, young people dislike formality.
3412	214744	形容詞	次の文には形容詞と副詞が含まれています。	The next sentence has adjectives and adverbs.
3413	214745	敬う	私は年輩の人を敬う。	I respect elderly people.
3414	214746	敬語	日本語には敬語があります。	The Japanese language has honorific expressions.
3415	214747	稽古	彼女は稽古を休んだ。	She absented herself from the lesson.
3416	214748	系統	電気系統に欠点があります。	There is a fault in the electrical system.
3417	214749	経度	この線は経度を表している。	This line represents the longitude.
3418	214750	継続	継続は力なり。	Slow but steady wins the race.
3419	214751	繋がり	インターネットを繋ごうとしても、繋がりません。	Even if I try to connect to the internet, I can't connect.
